title,movie_num,summary,actor_list,rating,rating_cnt,info1,info2
손,32,"1980년대 이탈리아, 축구의 전설 마라도나가 SSC 나폴리단으로 이적할 것이라는 소식에 도시는 예수 강림이라도 기다리는 듯 술렁댄다. 첫사랑의 열병을 앓고 있는 파비에토는 평범한 집안의 둘째로, 내성적이고 감수성이 예민한 소년인 동시에 또래들처럼 축구광이기도 하다. 하지만 어느 날 거짓말처럼 찾아온 비극적 사건은 파비에토의 삶을 송두리째 뒤흔들고, 그는 남들보다 조금 먼저 가혹한 성년식을 치루게 된다. 소년 파비에토의 운명과 가족, 스포츠와 영화, 사랑과 상실에 관한 이야기.","['파올로 소렌티노(감독)', '필리포 스코티(주연 | 파비에토 스키사)', '토니 세르빌로(조연 | 사베리오 스키사)', '테레사 사포난젤로(조연 | 마리아 스키사)', '루이자 라니에리(조연 | 파트리치아)', '말론 주베르(조연)', '레나토 카르펜티에리(조연)', '마시밀라노 갈로(조연)', '리노 무셀라(조연)', '크리스티아나 델아나(조연)', '알레산드로 브레사넬로(조연)', '도라 로마노(조연)']",3.3,"(1,550명)","2021 · 드라마 · 이탈리아, 미국",2시간 10분 · 청불
비밀,33,"황량한 사막, 그 가운데 군용침대, 보초를 서는 군인, 한없이 지루하고 무료한 그곳에 날이 밝아올 무렵 하늘로부터 한 상자가 뚝 떨어진다. 이 상자는 투표용 상자. 투표상자의 깜짝 출연에 이어 도시로부터 투표를 받기 위해 온 선거요원 여자의 우아한 사막입성. 이제, 밀수꾼 잡기밖에 모르는 곰 같은 남자와 똑부러진 말로 사람들 설득하는 데 일가견이 있는 발랄 도시녀와의 말많고 탈 많은 투표여행이 시작된다. 과연 이들은 100% 투표율 달성에 성공할까? 투표여행은 처음부터 쉽지 않다. 후보가 남자라 사진보기 부끄러워 투표 못하겠다는 수줍음형 투표자, 온 동네 여자들 다 데리고 와서 대표로 투표하려는 막가파형 투표자, 자기가 파는 물건 안 사주면 투표 안 한다는 치사형 투표자, 신만이 온 우주를 구원한다는 광신도형 투표자까지 만나는 사람도 다양하다. 투표를 다 받기에는 하루가 부족하기만 한데 느닷없이 나타나는 신호등. 과연 두 남녀의 투표여행에 파란 불이 들어올까? 선거요원인 여자를 호위해야하는 것이 못내 불만스럽던 무뚝뚝 군인은 동행길 내내 그녀와 티격태격 말싸움을 벌인다. 그러나 하루해가 저물고 그녀의 떠나야할 시간이 다가올 무렵 갑자기 그는 다음 선거가 언제냐고 묻는다. 4년 뒤라는 대답.. 군인은 투표가 1년에 여러 번 없는 것이 불만스럽다. 남자의 맘을 아는지 모르는지 사막가운데 나타난 비행기는 그녀를 싣고 휙 날아가 버린다. 그와 그녀의 투표여행은 여기서 끝난 것일까?","['바박 파야미(감독)', '나심 압디(주연 | 소녀)', '쿠로쉬 압(주연 | 군인)']",3.5,(48명),"2001 · 코미디/드라마 · 이란, 이탈리아, 캐나다, 스위스",2시간 3분
신세계로부터,34,"“여러분 믿으셔야 합니다.”화신교 교주 신택과 함께 탈북한 명선. 두 사람은 한 시골 마을에 정착하게 된다. 눈이 보이지 않는 신택은 알 수 없는 누군가와 대화를 하고 그런 신택을 보필하며 아들의 부활을 준비하는 명선은 결국 마을 사람들과 충돌하는데…믿는 자와, 믿지 않는 자. 믿으라, 그러면 보게 될 것이다.","['최정민(감독)', '정하담(주연 | 명선)', '김재록(주연 | 신택)', '명채미(조연 | 재숙)', '진용욱(조연 | 진수)', '신나래(조연 | 영숙)']",2.7,(196명),2021 · 드라마/미스터리 · 한국,1시간 39분 · 12세
솔라 플라워,35,"“해가 뜨지 않는 인생에도 지키고 싶은 꿈이 생겼다!”  이제 막 감옥에서 출소한 `선엽`은 조직 선배인 `남규`를 따라 모텔에서 일을 배우며 간신히 생계를 이어간다. 폭행과 폭언을 견뎌가며 묵묵히 일하던 선엽은 모텔을 전전하던 까칠한 성격의 `선주`를 만나고, 삶에 대한 새로운 희망을 키우게 된다. 한편, 파라다이스 조직의 보스인 `태선`은 남규가 모텔 자금을 횡령한 기만행위를 알게 되자 선주를 빌미로 선엽에게 위험한 임무를 강요하는데… 인생의 밑바닥에서 피 튀기는 생존 싸움이 시작된다!","['한경탁(감독)', '오성현(주연 | 선엽)', '서지희(주연 | 선주)', '신현탁(주연 | 남규)', '박정철(주연 | 태선)', '이수하(조연 | 유리)', '김민(조연 | 하늘)', '김봉주(조연 | 명식)', '조수빈(조연 | 선주 엄마)', '정병훈(조연 | 선주 새아빠)', '남찬수(조연 | 남자 인턴)', '조수현(조연 | 경찰)', '신의현(조연 | 경찰2)', '박윤희(조연 | 부동산 주인)', '반혜영(조연 | 식당 주인)', '노형원(조연 | 사채업자)', '오문강(조연 | 취객)', '문승민(조연 | 모텔 남자1)', '이수(조연 | 모텔 여자)', '이주미(조연 | 주방이모)', '박재현(조연 | 편의점 사장)', '전하연(조연 | 지하철 여인)', '임예주(조연 | 여자 인턴)', '정예훈(조연 | 수사 과장)']",1.9,(24명),2022 · 로맨스/드라마 · 한국,2시간 00분 · 15세
르네에게,36,잘하는 걸 찾고 싶은 여자와 잘하던 걸 놓고 싶은 남자. 우연히 길을 걷다 ‘세진’의 음악을 듣게 된 ‘은영’.  친구이자 애인이었던 ‘민경’으로 연결된 두 사람은 기타를 배우기 위해 스승과 제자로 만남을 이어간다. 음악으로 이어진 관계 속 서로의 ‘상실’과 ‘사랑’을 공유하며 또 다른 감정을 느끼게 되는데...,"['강승원(감독)', '오정훈(주연)', '주인영(주연)']",2.8,(61명),2023 · 드라마/로맨스 · 한국,1시간 44분 · 12세
익스트림 페스티벌,37,"개최 일주일 전 갑자기 정종 문화제에서 연산군 문화제로 바뀐 망진의 지역 축제. 스타트업 대표 ‘혜수’는 축제를 무사히 진행시키기 위해 고군분투한다. 그런데! 무늬만 이사 ‘상민’은 퇴사한 직원 ‘래오’를 알바로 데려오고, 축제 당일 현지에서 뽑은 인턴 ‘은채’는 과하게 열정적이다. 설상가상…! 축제의 막이 오르기 직전 객석은 텅 비고, 초대가수는 펑크 나고, 지역 극단은 보이콧을 선언하는데…맘대로 되는 게 하나도 없는 이 죽일 놈의 축제그래도 축제는 계속돼야 한다! 반드시!","['김홍기(감독)', '김재화(주연)', '조민재(조연)', '박강섭(조연)', '장세림(조연)', '김종구(조연 | 연산군)', '문희경(조연 | 군수 팽길탄)', '유정호(조연 | 김민성 팀장)', '김윤배(조연 | 사회자 김멸치)', '오우리(조연 | 구름)']",3.3,"(2,427명)",2022 · 코미디/드라마 · 한국,1시간 34분 · 12세
다음 소희,38,"“나 이제 사무직 여직원이다?”춤을 좋아하는 씩씩한 열여덟 고등학생 소희. 졸업을 앞두고 현장실습을 나가게 되면서 점차 변하기 시작한다.“막을 수 있었잖아. 근데 왜 보고만 있었냐고”오랜만에 복직한 형사 유진. 사건을 조사하던 중, 새로운 사실을 발견하고 그 자취를 쫓는다.같은 공간 다른 시간, 언젠가 마주쳤던 두 사람의 이야기. 우리는 모두 그 애를 만난 적이 있다.","['정주리(감독)', '배두나(주연 | 유진)', '김시은(주연 | 소희)', '정회린(조연 | 쭈니)', '강현오(조연 | 태준)', '김우겸(조연 | 배 형사)', '심희섭(조연 | 세이브팀 전 팀장)', '박우영(조연 | 동호)', '이인영(조연 | 은아)', '박희은(조연 | 소희 모)', '김용준(조연 | 소희 부)', '윤가이(조연 | 지원)', '최희진(조연 | 세이브팀 새 팀장)', '허정도(조연 | 담임)', '유정호(조연 | 세이브팀 부장)', '권다함(조연)', '황정민(조연)', '박수영(조연)', '한혜지(조연)', '엄옥란(조연)', '송요셉(조연)', '박윤희(조연 | 센터장)', '유재원(조연 | 콜센터 동료 선애)', '정수하(조연)']",3.7,(1.5만명),2022 · 드라마 · 한국,2시간 18분 · 15세
괴인,39,"운전을 하던 목수 ‘기홍’은 자신의 차 지붕이 찌그러진 걸 우연히 발견한다. 공사 중인 학원 앞에 세워 둔 차 위로 누군가 뛰어내린 사실을 알게 된 ‘기홍’은 범인을 찾자는 집주인 ‘정환’의 부추김에 늦은 밤 학원으로 향하고, 신원 미상의 인물이 창밖으로 도망치는 것을 목격하는데…“누군가 창밖으로 뛰어내린 밤부터 모든 것이 조금씩 어긋나기 시작했다”","['이정홍(감독)', '박기홍(주연)', '최경준(주연)', '이소정(조연)', '안주민(조연)', '이기쁨(조연)', '전길(조연)']",3.5,"(3,451명)",2022 · 드라마/미스터리 · 한국,2시간 16분 · 15세
돈 룩 디퍼,40,"인간과 로봇, 그 경계가 사라졌다!  고등학생인 아이샤는 파티에서 남자친구와 크게 다투게 되고 자신이 로봇이라는 충격적인 사실을 알게 된다. 지금까지 인간이라고 생각했던 자신의 모든 것이 누군가의 손으로 만들어 졌다는 사실에 하나뿐인 가족이라 생각했던 아빠도, 믿고 의지했던 선생님도 더 이상 믿을 수 없게 되고 스스로를 의심하게 된다. 진짜 나는 무엇이고, 어디에서 왔는지 정체성 혼란을 겪는 가운데, 그녀는 리셋 되었던 과거를 알게 되고 엄청난 비밀을 알게 되는데…","['캐서린 하드윅(감독)', '헬레나 하워드(주연)', '돈 치들(주연)', '에밀리 모티머(주연)', '에마 호바스(조연)', '하비 지린스키(조연)', '벨리사 에스코베도(조연)']",2.4,(61명),2020 · SF/미스터리/스릴러 · 미국,2시간 4분 · 15세
사랑엔 정의가 없다,41,조폭인 상두는 고등학교 동창인 근우를 우연히 만난다. 근우에게서 상두는 첫사랑 상대였던 지윤의 소식을 듣게 된다. 가슴 아프도록 사랑했던 첫사랑을 잊지 못한 상두는 지윤을 찾아가게 된다. 지윤은 남편 바람기 때문에 고민이 많았지만 가정을 깨지 않으려고 노력 중이다. 상두는 지윤의 고민을 알게 되고 지윤의 남편 공진과 불륜의 상대 한나를 알아 간다. 첫사랑 지윤을 향한 상두의 감정은 변함없이 뜨거웠다. 지윤은 상두에게 옛사랑은 지나간 추억이라며 친구 사이로 지내자고 한다. 상두는 지윤의 마음을 돌리려 노력하지만...,"['권만회(감독)', '재후(주연 | 상두)', '김연정(주연 | 지윤)']",0.5,(1명),2023 · 한국,1시간 43분 · 청불
그대들은 어떻게 살 것인가,42,"화재로 어머니를 잃은 11살 소년 ‘마히토’는 아버지와 함께 어머니의 고향으로 간다. 어머니에 대한 그리움과 새로운 보금자리에 적응하느라 힘들어하던 ‘마히토’ 앞에 정체를 알 수 없는 왜가리 한 마리가 나타나고, 저택에서 일하는 일곱 할멈으로부터 왜가리가 살고 있는 탑에 대한 신비로운 이야기를 듣게 된다. 그러던 어느 날, ‘마히토’는 사라져버린 새엄마 ‘나츠코’를 찾기 위해 탑으로 들어가고, 왜가리가 안내하는 대로 이세계(異世界)의 문을 통과하는데…!","['미야자키 하야오(감독)', '산토키 소마(성우 | 마히토)', '스다 마사키(성우 | 아오사기)', '시바사키 코우(성우 | 키리코)', '아이묭(성우 | 히미)', '기무라 요시노(성우 | 나츠코)', '기무라 타쿠야(성우 | 쇼이치)', '타케시타 케이코(성우 | 이즈미)', '후부키 준(성우 | 우타코)', '아가와 사와코(성우 | 에리코)', '오타케 시노부(성우 | 아이코)', '쿠니무라 준(성우 | 잉꼬대왕)', '코바야시 카오루(성우 | 늙은 펠리컨)', '히노 쇼헤이(성우 | 큰할아버지)', '타키자와 카렌(성우 | 와라와라)']",3.4,(5.4만명),2023 · 애니메이션/모험/판타지/드라마/가족 · 일본,2시간 4분 · 전체
청춘 돼지는 외출하는 여동생의 꿈을 꾸지 않는다,43,"고등학교 2학년 3학기를 맞이한 아즈사가와 사쿠타. 3학년 선배이자 연인인 사쿠라지마 마이와 미네가하라 고등학교에서 함께 지낼 수 있는 시간도 얼마 남지 않았다. 그러던 중 오랜 기간 집을 사랑했던 여동생 카에데는 누구에게도 밝힌 적 없는 속내를 사쿠타에게 털어놓는다.""나 오빠가 다니는 고등학교에 가고 싶어""그것은 카에데의 큰 결의. 지극히 어려운 선택임을 알면서도 사쿠타는 상냥하게 카에데의 등을 밀어주기로 결정한다.","['마스이 소이치(감독)', '이시카와 카이토(성우)', '세토 아사미(성우)', '쿠보 유리카(성우)', '토야마 나오(성우)', '타네자키 아츠미(성우)', '우치다 마아야(성우)', '미나세 이노리(성우)']",3.4,(396명),2023 · 애니메이션/드라마 · 일본,1시간 14분 · 전체
너와 나,44,"“오늘은 너한테 꼭 하고 싶은 말이 있는데” 수학여행을 하루 앞둔 오후, 세미는 이상한 꿈에서 깨어나 하은에게로 향한다. 오랫동안 눌러왔던 마음을 오늘은 반드시 전해야 할 것 같은 기분이 들었기 때문이다. 하지만 넘쳐 흐르는 마음과 달리 자꾸만 어긋나는 두 사람. 서툰 오해와 상처를 뒤로하고, 세미는 하은에게 진심을 고백할 수 있을까?","['조현철(감독)', '박혜수(주연 | 세미)', '김시은(주연 | 하은)', '이도은(조연 | 한나)', '박서경(조연 | 예진)', '오우리(조연 | 다애)', '박정민(조연 | 똘이아범)', '박미현(조연 | 세미모)', '박원상(조연 | 세미부)', '강애심(조연 | 할머니 간호사)', '길해연(조연 | 개주인)']",4.0,(1.2만명),2023 · 드라마 · 한국,1시간 58분 · 12세
말하고 싶은 비밀,45,"어느 날 갑자기 고백 사고!? 마음이 잘못 배달되었다! ‘노조미’는 자신의 책상 서랍 속 ‘좋아해’라는 쪽지를 발견한다. 쪽지의 주인공은 바로 학교 최고 인기남 ‘세토야마’! 전교생이 좋아하는 이상형으로부터 고백받은 설렘도 잠시, 고백의 주인이 사실은 자신이 아니었음을 알고 망연자실한다. 엇갈릴수록 점점 커져가는 너를 향한 마음, 내일은 너에게 말할 수 있을까?","['타케무라 켄타로(감독)', '타카하시 후미야(주연)', '사쿠라다 히요리(주연)', '카야시마 미즈키(조연)', '소타 료스케(조연)', '사이토 나기사(조연)', '이타가키 미즈키(조연)']",3.0,"(1,135명)",2023 · 로맨스 · 일본,1시간 50분 · 전체
